Yr,Mo,Date,Product,RequestorTeams,ActivityHead,GLHead,PRType,TotalAmount,RequestCount
2024,7,2024-07-01,Eglaro Family,NAVIGATORS,Equipments (With Doctor),Equipments - S&D,Marketing,284370.43,4
2024,7,2024-07-01,Eglaro Family,NAVIGATORS,Folders,Folders - S&D,Marketing,36000.0,1
2024,7,2024-07-01,Eglaro Family,NAVIGATORS,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,107465.0,2
2024,7,2024-07-01,Eglaro Family,NAVIGATORS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,183000.0,2
2024,7,2024-07-01,Erli Plus,BRAVO,Gifts & Souviners (W/O Doctor),Giveaways - S&D,Marketing,60000.0,2
2024,7,2024-07-01,Erli Plus,CORPORATE COMMUNICATION,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,1209456.0,1
2024,7,2024-07-01,Erli Plus,DIGITAL MARKETING,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,598320.0,1
2024,7,2024-07-01,Erli Plus,METABOLIZERS,DM Marketing Expenses,DM Marketing Expenses,Marketing,169460.4,1
2024,7,2024-07-01,Erli Plus,METABOLIZERS,Doctors Printing,Prescription Pads - S&D,Marketing,381000.0,1
2024,7,2024-07-01,Erli Plus,METABOLIZERS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,88485.0,1
2024,7,2024-07-01,Erli Plus,NAVIGATORS,Conference (W/O Doctor),Seminars / Symposium / Video Shows - S&D,Marketing,177709.0,1
2024,7,2024-07-01,Erli Plus,NAVIGATORS,Seminar (W/O Doctor),Seminars / Symposium / Video Shows - S&D,Marketing,156500.0,1
2024,7,2024-07-01,Erli Plus,TRANSFORMERS,Doctors Printing,Prescription Pads - S&D,Marketing,464042.5,11
2024,7,2024-07-01,Erli Plus,TRANSFORMERS,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,316450.0,6
2024,7,2024-07-01,Erli Plus,TRANSFORMERS,Equipments (With Doctor),Equipments - S&D,Marketing,583976.0,11
2024,7,2024-07-01,Erli Plus,TRANSFORMERS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,14583.33,1
2024,7,2024-07-01,Erli Plus XR,METABOLIZERS,Books (With Doctor),Books / Journals / Magazines - S&D,Marketing,88000.0,1
2024,7,2024-07-01,Erli Plus XR,METABOLIZERS,Course Fee For Doctors,Social / Cultural / Educational Program  - S&D,Marketing,95600.0,1
2024,7,2024-07-01,Erli Plus XR,METABOLIZERS,Doctors Printing,Prescription Pads - S&D,Marketing,1017166.2,12
2024,7,2024-07-01,Erli Plus XR,METABOLIZERS,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,58520.0,2
2024,7,2024-07-01,Erli Plus XR,METABOLIZERS,Equipments (With Doctor),Equipments - S&D,Marketing,289292.0,3
2024,7,2024-07-01,Erli Plus XR,METABOLIZERS,Folders,Folders - S&D,Marketing,544500.0,3
2024,7,2024-07-01,Erli Plus XR,METABOLIZERS,Seminar (W/O Doctor),Seminars / Symposium / Video Shows - S&D,Marketing,187500.0,1
2024,7,2024-07-01,Erli Plus XR,METABOLIZERS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,1899877.0,7
2024,7,2024-07-01,Erli Plus XR,METABOLIZERS,Social / Cultural (With Doctor),Social / Cultural / Educational Program  - S&D,Marketing,90100.0,2
2024,7,2024-07-01,Erli Plus XR,NAVIGATORS,Conference (W/O Doctor),Seminars / Symposium / Video Shows - S&D,Marketing,177709.0,1
2024,7,2024-07-01,Erli Plus XR,NAVIGATORS,Seminar (W/O Doctor),Seminars / Symposium / Video Shows - S&D,Marketing,165000.0,1
2024,7,2024-07-01,Erlina,METABOLIZERS,DM Marketing Expenses,DM Marketing Expenses,Marketing,169460.4,1
2024,7,2024-07-01,Erlina,METABOLIZERS,Doctors Printing,Prescription Pads - S&D,Marketing,408000.0,2
2024,7,2024-07-01,Erlina,WINNERS,Doctors Printing,Prescription Pads - S&D,Marketing,1106557.0,19
2024,7,2024-07-01,Erlina,WINNERS,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,249204.0,6
2024,7,2024-07-01,Erlina,WINNERS,Equipments (With Doctor),Equipments - S&D,Marketing,578684.0,9
2024,7,2024-07-01,Erlina,WINNERS,Folders,Folders - S&D,Marketing,60000.0,2
2024,7,2024-07-01,Erlina,WINNERS,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,88000.0,2
2024,7,2024-07-01,Erlina Plus XR M,WINNERS,Folders,Folders - S&D,Marketing,96800.0,1
2024,7,2024-07-01,Erlina Plus XR W,WINNERS,Folders,Folders - S&D,Marketing,96800.0,1
2024,7,2024-07-01,Estar,MAVERICKS,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,150676.12,3
2024,7,2024-07-01,Estar,TITANS,Book (W/O Doctor),Books / Journals / Magazines - S&D,Marketing,353200.0,5
2024,7,2024-07-01,Estar,TITANS,Books (With Doctor),Books / Journals / Magazines - S&D,Marketing,68254.0,2
2024,7,2024-07-01,Estar,TITANS,Conference (With Doctor),Seminars / Symposium / Video Shows - S&D,Marketing,60935.0,1
2024,7,2024-07-01,Estar,TITANS,DM Marketing Expenses,DM Marketing Expenses,Marketing,40500.0,3
2024,7,2024-07-01,Estar,TITANS,Doctors Printing,Prescription Pads - S&D,Marketing,2183657.2,34
2024,7,2024-07-01,Estar,TITANS,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,41160.0,1
2024,7,2024-07-01,Estar,TITANS,Equipments (With Doctor),Equipments - S&D,Marketing,661014.0,9
2024,7,2024-07-01,Estar,TITANS,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,325000.0,4
2024,7,2024-07-01,Estar,TITANS,Renovation Ward (With Doctor),Renovation Wards - S&D,Marketing,75555.0,1
2024,7,2024-07-01,Estar,TITANS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,191500.0,1
2024,7,2024-07-01,Estar 5,CORPORATE COMMUNICATION,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,1234786.0,3
2024,7,2024-07-01,Estar 5,MAVERICKS,Doctors Printing,Prescription Pads - S&D,Marketing,963288.0,14
2024,7,2024-07-01,Estar 5,MAVERICKS,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,136702.94,8
2024,7,2024-07-01,Estar 5,MAVERICKS,Equipments (With Doctor),Equipments - S&D,Marketing,679260.0,9
2024,7,2024-07-01,Estar 5,MAVERICKS,Folders,Folders - S&D,Marketing,217800.0,2
2024,7,2024-07-01,Estar 5,MAVERICKS,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,334131.12,7
2024,7,2024-07-01,Estar 5,MAVERICKS,Repairing Of Equipment,Equipments - S&D,Marketing,72800.0,1
2024,7,2024-07-01,Estar 5,TITANS,Equipments (With Doctor),Equipments - S&D,Marketing,84329.0,2
2024,7,2024-07-01,Estar 5,TITANS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,191500.0,1
2024,7,2024-07-01,Evocheck BGM,EVOCHECK (TEAM),Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,65518.0,1
2024,7,2024-07-01,Evocheck GO,EVOCHECK (TEAM),Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,65518.0,1
2024,7,2024-07-01,Evocheck Weigh Scale,EVOCHECK (TEAM),Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,372735.0,6
2024,7,2024-07-01,Evokalm,MAVERICKS,Doctors Printing,Prescription Pads - S&D,Marketing,641398.5,11
2024,7,2024-07-01,Evokalm,MAVERICKS,Equipments (With Doctor),Equipments - S&D,Marketing,872510.47,8
2024,7,2024-07-01,Evokalm,MAVERICKS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,187200.0,7
2024,7,2024-07-01,Evopride,WINNERS,Doctors Printing,Prescription Pads - S&D,Marketing,145130.0,3
2024,7,2024-07-01,Evopride,WINNERS,Equipments (With Doctor),Equipments - S&D,Marketing,57500.0,1
2024,7,2024-07-01,Evopride Plus,WINNERS,Doctors Printing,Prescription Pads - S&D,Marketing,184460.2,5
2024,7,2024-07-01,Evopride Plus,WINNERS,Equipments (With Doctor),Equipments - S&D,Marketing,105500.0,2
2024,7,2024-07-01,Evopride Plus,WINNERS,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,88000.0,2
2024,7,2024-07-01,FEMOVA,GLADIATORS,Doctors Printing,Prescription Pads - S&D,Marketing,887546.77,12
2024,7,2024-07-01,FEMOVA,GLADIATORS,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,158700.0,1
2024,7,2024-07-01,FEMOVA,GLADIATORS,Equipments (With Doctor),Equipments - S&D,Marketing,866992.0,8
2024,7,2024-07-01,FEMOVA,GLADIATORS,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,72014.0,1
2024,7,2024-07-01,FEMOVA,GLADIATORS,Gifts & Souviners (W/O Doctor),Giveaways - S&D,Marketing,970915.0,5
2024,7,2024-07-01,FEMOVA,GLADIATORS,Manual / Literatures / Photo Copies,Manual / Literatures / Photo Copies - S&D,Marketing,20160.0,1
2024,7,2024-07-01,FEMOVA,GLADIATORS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,664058.0,8
2024,7,2024-07-01,FEMOVA,WARRIORS,Equipments (With Doctor),Equipments - S&D,Marketing,113615.0,2
2024,7,2024-07-01,Fasteso,Strikers (R),Launching,Launching - S&D,Marketing,346600.08,1
2024,7,2024-07-01,Ferfer,GLADIATORS,Doctors Printing,Prescription Pads - S&D,Marketing,879488.77,12
2024,7,2024-07-01,Ferfer,GLADIATORS,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,158700.0,1
2024,7,2024-07-01,Ferfer,GLADIATORS,Equipments (With Doctor),Equipments - S&D,Marketing,1795550.1,13
2024,7,2024-07-01,Ferfer,GLADIATORS,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,137014.0,2
2024,7,2024-07-01,Ferfer,GLADIATORS,Gifts & Souviners (W/O Doctor),Giveaways - S&D,Marketing,129415.0,1
2024,7,2024-07-01,Ferfer,GLADIATORS,Manual / Literatures / Photo Copies,Manual / Literatures / Photo Copies - S&D,Marketing,20160.0,1
2024,7,2024-07-01,Ferfer,GLADIATORS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,1273346.47,8
2024,7,2024-07-01,Ferfer,WARRIORS,Equipments (With Doctor),Equipments - S&D,Marketing,113615.0,2
2024,7,2024-07-01,FinnoQ,WARRIORS,Doctors Printing,Prescription Pads - S&D,Marketing,37113.2,2
2024,7,2024-07-01,Galvecta,METABOLIZERS,DM Marketing Expenses,DM Marketing Expenses,Marketing,1217318.65,4
2024,7,2024-07-01,Galvecta,METABOLIZERS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,88485.0,1
2024,7,2024-07-01,Galvecta,NAVIGATORS,Equipment Medical & Other (W/O Doctor),Equipments - S&D,Marketing,353042.5,1
2024,7,2024-07-01,Gouric,"INSTITUTIONAL,BD SYRINGE (TEAM)",Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,250000.0,1
2024,7,2024-07-01,Gouric,METABOLIZERS,Doctors Printing,Prescription Pads - S&D,Marketing,381000.0,1
2024,7,2024-07-01,Gouric,METABOLIZERS,Equipments (With Doctor),Equipments - S&D,Marketing,44500.0,1
2024,7,2024-07-01,Gouric,NAVIGATORS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,165000.0,1
2024,7,2024-07-01,Gouric,TRANSFORMERS,Conference (W/O Doctor),Seminars / Symposium / Video Shows - S&D,Marketing,91000.0,1
2024,7,2024-07-01,Gouric,TRANSFORMERS,Course Fee For Doctors,Social / Cultural / Educational Program  - S&D,Marketing,63000.0,1
2024,7,2024-07-01,Gouric,TRANSFORMERS,Doctors Printing,Prescription Pads - S&D,Marketing,598274.5,14
2024,7,2024-07-01,Gouric,TRANSFORMERS,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,316450.0,6
2024,7,2024-07-01,Gouric,TRANSFORMERS,Equipments (With Doctor),Equipments - S&D,Marketing,868270.0,16
2024,7,2024-07-01,Gouric,TRANSFORMERS,Folders,Folders - S&D,Marketing,290472.0,1
2024,7,2024-07-01,Gouric,TRANSFORMERS,Gifts & Souviners (W/O Doctor),Giveaways - S&D,Marketing,396000.0,1
2024,7,2024-07-01,Gouric,TRANSFORMERS,Screening (W/O Doctor),Screening - S&D,Marketing,644398.0,1
2024,7,2024-07-01,Gouric,TRANSFORMERS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,209895.0,2
2024,7,2024-07-01,Gouric,WINNERS,Equipments (With Doctor),Equipments - S&D,Marketing,121880.0,1
2024,7,2024-07-01,Gouric 80,"ELITE,Rheumatology",Screening (W/O Doctor),Screening - S&D,Marketing,59500.0,1
2024,7,2024-07-01,Gouric 80,"ELITE,Rheumatology",Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,7850.0,1
2024,7,2024-07-01,INOSITA PLUS XR,DIGITAL MARKETING,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,87150.45,1
2024,7,2024-07-01,INOSITA PLUS XR,METABOLIZERS,DM Marketing Expenses,DM Marketing Expenses,Marketing,1047858.25,3
2024,7,2024-07-01,INOSITA PLUS XR,METABOLIZERS,Renovation Ward (With Doctor),Renovation Wards - S&D,Marketing,1163306.0,1
2024,7,2024-07-01,INOSITA PLUS XR,METABOLIZERS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,88485.0,1
2024,7,2024-07-01,INOSITA PLUS XR,WINNERS,Doctors Printing,Prescription Pads - S&D,Marketing,479924.8,9
2024,7,2024-07-01,INOSITA PLUS XR,WINNERS,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,306204.0,8
2024,7,2024-07-01,INOSITA PLUS XR,WINNERS,Equipments (With Doctor),Equipments - S&D,Marketing,595192.0,9
2024,7,2024-07-01,INOSITA PLUS XR,WINNERS,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,88000.0,2
2024,7,2024-07-01,IVADIN,ALPHA,Equipments (With Doctor),Equipments - S&D,Marketing,47619.04,1
2024,7,2024-07-01,IVADIN,CHAMPIONS,Equipments (With Doctor),Equipments - S&D,Marketing,184500.0,1
2024,7,2024-07-01,Inosita,METABOLIZERS,DM Marketing Expenses,DM Marketing Expenses,Marketing,1047858.25,3
2024,7,2024-07-01,Inosita,METABOLIZERS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,162391.91999999998,3
2024,7,2024-07-01,Inosita,TRANSFORMERS,Doctors Printing,Prescription Pads - S&D,Marketing,41990.0,1
2024,7,2024-07-01,Inosita,TRANSFORMERS,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,247450.0,5
2024,7,2024-07-01,Inosita,TRANSFORMERS,Equipments (With Doctor),Equipments - S&D,Marketing,118307.0,2
2024,7,2024-07-01,Inosita,TRANSFORMERS,Screening (W/O Doctor),Screening - S&D,Marketing,410980.0,2
2024,7,2024-07-01,Inosita Plus,CORPORATE COMMUNICATION,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,1209456.0,1
2024,7,2024-07-01,Inosita Plus,DIGITAL MARKETING,Seminar (W/O Doctor),Seminars / Symposium / Video Shows - S&D,Marketing,87150.45,1
2024,7,2024-07-01,Inosita Plus,DIGITAL MARKETING,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,685470.45,2
2024,7,2024-07-01,Inosita Plus,METABOLIZERS,DM Marketing Expenses,DM Marketing Expenses,Marketing,1217318.65,4
2024,7,2024-07-01,Inosita Plus,METABOLIZERS,Doctors Printing,Prescription Pads - S&D,Marketing,1627349.0,15
2024,7,2024-07-01,Inosita Plus,METABOLIZERS,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,29260.0,1
2024,7,2024-07-01,Inosita Plus,METABOLIZERS,Equipments (With Doctor),Equipments - S&D,Marketing,696350.0,7
2024,7,2024-07-01,Inosita Plus,METABOLIZERS,Folders,Folders - S&D,Marketing,544500.0,3
2024,7,2024-07-01,Inosita Plus,METABOLIZERS,Renovation Ward (With Doctor),Renovation Wards - S&D,Marketing,1163306.0,1
2024,7,2024-07-01,Inosita Plus,METABOLIZERS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,2912266.4,17
2024,7,2024-07-01,Inosita Plus,METABOLIZERS,Social / Cultural (With Doctor),Social / Cultural / Educational Program  - S&D,Marketing,371577.0,2
2024,7,2024-07-01,Inosita Plus,WINNERS,Equipments (With Doctor),Equipments - S&D,Marketing,121880.0,1
2024,7,2024-07-01,Institutional Ad Pro,INSTITUTIONAL,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,145200.0,1
2024,7,2024-07-01,International Markets,INTERNATIONAL MARKETS,Gifts & Souviners (W/O Doctor),Giveaways - S&D,Marketing,7275.0,1
2024,7,2024-07-01,Itipso,BONE SAVIORS,Doctors Printing,Prescription Pads - S&D,Marketing,217704.15,3
2024,7,2024-07-01,Itipso,BONE SAVIORS,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,20120.0,1
2024,7,2024-07-01,Itipso,BONE SAVIORS,Equipments (With Doctor),Equipments - S&D,Marketing,137776.0,1
2024,7,2024-07-01,Itipso,BONE SAVIORS,Gifts & Souviners (W/O Doctor),Giveaways - S&D,Marketing,86475.0,2
2024,7,2024-07-01,K1000,WARRIORS,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,85000.0,1
2024,7,2024-07-01,K1000,WARRIORS,Equipments (With Doctor),Equipments - S&D,Marketing,75500.0,1
2024,7,2024-07-01,K1000,WARRIORS,Folders,Folders - S&D,Marketing,181500.0,1
2024,7,2024-07-01,K1000,WARRIORS,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,54287.0,1
2024,7,2024-07-01,K1000,WARRIORS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,49000.0,1
2024,7,2024-07-01,K1000,WARRIORS,Social / Cultural (With Doctor),Social / Cultural / Educational Program  - S&D,Marketing,108999.96,1
2024,7,2024-07-01,Kalsob,BONE SAVIORS,Doctors Printing,Prescription Pads - S&D,Marketing,380074.0,6
2024,7,2024-07-01,Kalsob,BONE SAVIORS,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,93064.0,1
2024,7,2024-07-01,Kalsob,BONE SAVIORS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,460000.0,1
2024,7,2024-07-01,Klevra,MAVERICKS,Doctors Printing,Prescription Pads - S&D,Marketing,150730.0,2
2024,7,2024-07-01,Klevra,MAVERICKS,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,85000.0,1
2024,7,2024-07-01,Klevra,MAVERICKS,Equipments (W/O Doctor),Equipments - S&D,Marketing,25947.47,1
2024,7,2024-07-01,Klevra,MAVERICKS,Equipments (With Doctor),Equipments - S&D,Marketing,475862.0,3
2024,7,2024-07-01,Klevra,TITANS,Conference (With Doctor),Seminars / Symposium / Video Shows - S&D,Marketing,60935.0,1
2024,7,2024-07-01,Klevra,TITANS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,828500.0,2
2024,7,2024-07-01,Lowplat,CHALLENGERS,Doctors Printing,Prescription Pads - S&D,Marketing,660928.0,9
2024,7,2024-07-01,Lowplat,CHALLENGERS,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,126425.0,3
2024,7,2024-07-01,Lowplat,CHALLENGERS,Equipments (With Doctor),Equipments - S&D,Marketing,313000.0,2
2024,7,2024-07-01,Lowplat,CHALLENGERS,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,12900.0,1
2024,7,2024-07-01,Lowplat,CHALLENGERS,Manual / Literatures / Photo Copies,Manual / Literatures / Photo Copies - S&D,Marketing,273850.0,2
2024,7,2024-07-01,Lowplat,CORPORATE COMMUNICATION,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,33795.0,1
2024,7,2024-07-01,Lowplat,METABOLIZERS,DM Marketing Expenses,DM Marketing Expenses,Marketing,1047858.25,3
2024,7,2024-07-01,Lowplat,TITANS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,637000.0,1
2024,7,2024-07-01,Lowplat,"X-TREME,CHAMPIONS,ALPHA",DM Marketing Expenses,DM Marketing Expenses,Marketing,4429485.0,1
2024,7,2024-07-01,Lowplat Plus,ALPHA,Doctors Printing,Prescription Pads - S&D,Marketing,140000.0,1
2024,7,2024-07-01,Lowplat Plus,CHALLENGERS,Course Fee For Doctors,Social / Cultural / Educational Program  - S&D,Marketing,163900.0,1
2024,7,2024-07-01,Lowplat Plus,CHALLENGERS,DM Marketing Expenses,DM Marketing Expenses,Marketing,468750.0,1
2024,7,2024-07-01,Lowplat Plus,CHALLENGERS,Doctors Printing,Prescription Pads - S&D,Marketing,383411.4,6
2024,7,2024-07-01,Lowplat Plus,CHALLENGERS,Equipment Medical & Other (W/O Doctor),Equipments - S&D,Marketing,351120.0,1
2024,7,2024-07-01,Lowplat Plus,CHALLENGERS,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,311487.0,4
2024,7,2024-07-01,Lowplat Plus,CHALLENGERS,Equipments (With Doctor),Equipments - S&D,Marketing,141792.0,1
2024,7,2024-07-01,Lowplat Plus,CHALLENGERS,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,143359.0,4
2024,7,2024-07-01,Lowplat Plus,CHALLENGERS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,161422.0,2
2024,7,2024-07-01,Lowplat Plus,LEGENDS,Doctors Printing,Prescription Pads - S&D,Marketing,1087472.5,18
2024,7,2024-07-01,Lowplat Plus,LEGENDS,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,58110.0,1
2024,7,2024-07-01,Lowplat Plus,LEGENDS,Equipments (With Doctor),Equipments - S&D,Marketing,346327.0,4
2024,7,2024-07-01,Lowplat Plus,LEGENDS,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,88771.11,3
2024,7,2024-07-01,Lowplat Plus,METABOLIZERS,DM Marketing Expenses,DM Marketing Expenses,Marketing,1047858.25,3
2024,7,2024-07-01,Lowplat Plus,NAVIGATORS,Books (With Doctor),Books / Journals / Magazines - S&D,Marketing,7999.0,1
2024,7,2024-07-01,Lowplat Plus,NAVIGATORS,Doctors Printing,Prescription Pads - S&D,Marketing,1101381.5,23
2024,7,2024-07-01,Lowplat Plus,NAVIGATORS,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,98500.0,4
2024,7,2024-07-01,Lowplat Plus,NAVIGATORS,Equipments (With Doctor),Equipments - S&D,Marketing,835039.0,11
2024,7,2024-07-01,Lowplat Plus,NAVIGATORS,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,39330.0,2
2024,7,2024-07-01,Lowplat Plus,NAVIGATORS,Renovation Ward (With Doctor),Renovation Wards - S&D,Marketing,84897.0,1
2024,7,2024-07-01,Lowplat Plus,NAVIGATORS,Screening (With Doctor),Screening - S&D,Marketing,153277.5,1
2024,7,2024-07-01,Lowplat Plus,TITANS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,828500.0,2
2024,7,2024-07-01,Lowplat Plus,TRANSFORMERS,Conference (W/O Doctor),Seminars / Symposium / Video Shows - S&D,Marketing,91000.0,1
2024,7,2024-07-01,Lowplat Plus,"X-TREME,CHAMPIONS,ALPHA",DM Marketing Expenses,DM Marketing Expenses,Marketing,4429485.0,1
2024,7,2024-07-01,Neo-Q 100,INTERNATIONAL MARKETS,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,189560.0,1
2024,7,2024-07-01,Nise,BONE SAVIORS,Doctors Printing,Prescription Pads - S&D,Marketing,408081.15,6
2024,7,2024-07-01,Nise,BONE SAVIORS,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,244260.0,2
2024,7,2024-07-01,Nise,BONE SAVIORS,Equipments (With Doctor),Equipments - S&D,Marketing,195276.0,2
2024,7,2024-07-01,Nise,BONE SAVIORS,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,93064.0,1
2024,7,2024-07-01,Nise,BONE SAVIORS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,1150500.0,7
2024,7,2024-07-01,OMRON HEALTH CARE,EVOCHECK (TEAM),PDA Refreshers - S&D,PDA Refreshers,Marketing,457550.0,5
2024,7,2024-07-01,Onita,ELITE,Doctors Printing,Prescription Pads - S&D,Marketing,166186.57,1
2024,7,2024-07-01,Onita,ELITE,Equipments (With Doctor),Equipments - S&D,Marketing,232312.46,3
2024,7,2024-07-01,Onita,"ELITE,Rheumatology",Equipments (With Doctor),Equipments - S&D,Marketing,43500.0,1
2024,7,2024-07-01,Onita,"ELITE,Rheumatology",Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,55000.0,1
2024,7,2024-07-01,Opt-D,BONE SAVIORS,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,215000.0,1
2024,7,2024-07-01,Opt-D,ELITE,Course Fee For Doctors,Social / Cultural / Educational Program  - S&D,Marketing,35700.0,1
2024,7,2024-07-01,Opt-D,ELITE,Doctors Printing,Prescription Pads - S&D,Marketing,266215.8,6
2024,7,2024-07-01,Opt-D,ELITE,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,149800.0,6
2024,7,2024-07-01,Opt-D,ELITE,Equipments (With Doctor),Equipments - S&D,Marketing,154881.0,3
2024,7,2024-07-01,Opt-D,ELITE,Folders,Folders - S&D,Marketing,198500.0,3
2024,7,2024-07-01,Opt-D,ELITE,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,70905.0,2
2024,7,2024-07-01,Opt-D,ELITE,Gifts & Souviners (W/O Doctor),Giveaways - S&D,Marketing,115000.0,1
2024,7,2024-07-01,Opt-D,ELITE,Social / Cultural (With Doctor),Social / Cultural / Educational Program  - S&D,Marketing,76002.5,1
2024,7,2024-07-01,Opt-D,"ELITE,Rheumatology",Doctors Printing,Prescription Pads - S&D,Marketing,178955.76,5
2024,7,2024-07-01,Opt-D,"ELITE,Rheumatology",Equipments (With Doctor),Equipments - S&D,Marketing,75500.0,1
2024,7,2024-07-01,Opt-D,"ELITE,Rheumatology",Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,96800.0,1
2024,7,2024-07-01,Opt-D,METABOLIZERS,DM Marketing Expenses,DM Marketing Expenses,Marketing,393258.0,1
2024,7,2024-07-01,Opt-D,NAVIGATORS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,165000.0,1
2024,7,2024-07-01,Orslim,GLADIATORS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,403989.03,5
2024,7,2024-07-01,Orslim,INTERNATIONAL MARKETS,Equipments (With Doctor),Equipments - S&D,Marketing,165000.0,1
